행정구역명,학원/교습소,학원명,도로명주소,분야명,교습계열명,교습과정목록명,정원합계,개설일자,적재일시,X좌표,Y좌표,집계구코드,읍면동
관악구,학원,착한뷰티아카데미학원,서울특별시 관악구 남부순환로 1557,직업기술,,,64,20240529,20240908,949031.985628228,1942874.54735467,11210680010007,서울특별시_관악구_신사동
양천구,교습소,디와이기타교습소,서울특별시 양천구 목동중앙남로2길 23,예능(대),예능(중),취미통기타,0,20240529,20250706,944251.786488569,1948781.26619478,11150540010011,서울특별시_양천구_목4동
양천구,교습소,탑티어수학교습소,서울특별시 양천구 목동서로 77,입시.검정 및 보습,보통교과,초등수학,0,20240529,20260614,945045.764719996,1948698.80674773,11150710010004,서울특별시_양천구_목5동
관악구,교습소,와이비엠(YBM)램클래스관악봉천2센터영어교습소,서울특별시 관악구 관악로 275,국제화,,,0,20240529,20240602,952050.138331773,1943388.9053397,11210790010014,서울특별시_관악구_성현동
중랑구,교습소,리사.회화영어교습소,서울특별시 중랑구 면목로40길 39,국제화,,,0,20240529,20240602,963717.880748066,1953293.69968234,11070570010002,서울특별시_중랑구_면목7동
동대문구,학원,조안나에듀학원,서울특별시 동대문구 망우로20길 59,입시.검정 및 보습,보통교과,보습,0,20240529,20260802,961637.041026367,1954673.90593668,11060730020008,서울특별시_동대문구_휘경2동
송파구,학원,DS수학학원,서울특별시 송파구 위례광장로 200,입시.검정 및 보습,보통교과,보습,140,20240529,20260607,968428.91009385,1942501.82675713,11240820020004,서울특별시_송파구_위례동
송파구,학원,스마트해법수학송파윤진성학원,서울특별시 송파구 위례광장로 188,입시.검정 및 보습,,,486,20240529,20260802,968381.814845693,1942498.74889991,11240820020004,서울특별시_송파구_위례동
용산구,학원,더베이스레슨학원,서울특별시 용산구 한강대로 309,기예(대),기예(중),,50,20240530,20251116,953324.944851069,1949745.1969881,11030530010011,서울특별시_용산구_남영동
강남구,학원,라온연기학원,서울특별시 강남구 도산대로15길 8,기예(대),기예(중),"연기(연극,뮤지컬,오페라)",0,20240529,20260201,957944.158330753,1946726.34604988,11230510020004,서울특별시_강남구_신사동
서대문구,교습소,플레이더피아노교습소,서울특별시 서대문구 북아현로1길 50,예능(대),예능(중),피아노 초급,0,20240529,20250126,951658.978423339,1951337.43481345,11130740010503,서울특별시_서대문구_북아현동
동작구,학원,에듀플렉스에듀코치개별지도장승배기학원,서울특별시 동작구 상도로 219,입시.검정 및 보습,보통교과,보습,392,20240530,20250112,950786.770427954,1945274.009382,11200540010001,서울특별시_동작구_상도2동
노원구,학원,클라우드미술학원,서울특별시 노원구 동일로 1372,예능(대),예능(중),미술,0,20240530,20250713,961345.618225124,1961377.51179312,11110770010001,서울특별시_노원구_상계6·7동
노원구,학원,인트로만화학원,서울특별시 노원구 동일로 1372,예능(대),예능(중),미술,0,20240530,20250713,961345.618225124,1961377.51179312,11110770010001,서울특별시_노원구_상계6·7동
마포구,학원,하이에스유투미술학원,서울특별시 마포구 와우산로 110,예능(대),,,194,20240527,20250713,949265.944058595,1950574.95768802,11140760010011,서울특별시_마포구_서강동
영등포구,교습소,원아트(ONEART)미술교습소,서울특별시 영등포구 여의대방로35길 23-6,예능(대),예능(중),창의미술1(일110분*주2회*4.2주),0,20240530,20260215,948575.49288434,1944846.44771956,11190680010012,서울특별시_영등포구_신길6동
구로구,학원,에스비에스(SBS)아카데미뷰티미용학원,서울특별시 구로구 디지털로31길 62,직업기술,산업응용기술,이?미용,61,20240530,20250330,946291.88884231,1943181.25551113,11170540010010,서울특별시_구로구_구로3동
관악구,교습소,제이비(JB)알파영어교습소,서울특별시 관악구 은천로25길 69,입시.검정 및 보습,,,0,20240603,20240908,951236.198687145,1943455.87332906,11210790010002,서울특별시_관악구_성현동
서초구,교습소,에이알(AR)영어교습소,서울특별시 서초구 방배로43길 5,입시.검정 및 보습,,,0,20240531,20240602,954728.838100738,1944177.30988063,11220610010201,서울특별시_서초구_방배본동
광진구,학원,디딛한국무용학원,서울특별시 광진구 천호대로 646,기예(대),기예(중),"무용(전통무용,현대무용)",0,20240531,20260607,963661.820347615,1950476.7920563,11050590010001,서울특별시_광진구_능동
구로구,교습소,앤즈영어교습소,서울특별시 구로구 신도림로 16,입시.검정 및 보습,보통교과,영어(초등)A(일121분*주2회*4주),0,20240531,20241215,945127.461330651,1945313.09907631,11170510050203,서울특별시_구로구_신도림동
노원구,교습소,양쌤영어교습소,서울특별시 노원구 동일로237다길 29,입시.검정 및 보습,,,0,20240531,20240602,960534.000911642,1964021.62776471,11110650030012,서울특별시_노원구_상계1동
영등포구,학원,라카데미(L'Academy)학원,서울특별시 영등포구 국제금융로7길 32,입시.검정 및 보습,보통교과,보습,0,20240531,20250420,949974.5116169,1947317.48437377,11190540021001,서울특별시_영등포구_여의동
서초구,교습소,책보다독서논술교습소,서울특별시 서초구 방배로42길 43,입시.검정 및 보습,,,0,20240529,20240602,954973.411784406,1944012.70303428,11220610010003,서울특별시_서초구_방배본동
강남구,교습소,알짜과학교습소,서울특별시 강남구 개포로 307,입시.검정 및 보습,,,0,20240530,20240602,960832.637059259,1942827.96663789,11230680010302,서울특별시_강남구_개포1동
서초구,학원,프리미어에듀원격학원,서울특별시 서초구 서운로 11,종합(대),,어학(성인),0,20240523,20260607,958367.893887612,1942965.8421363,11220520021401,서울특별시_서초구_서초2동
서초구,학원,러닝랩원격학원,서울특별시 서초구 사임당로8길 13,국제화,외국어,실용외국어(유아/초?중?고),0,20240530,20250601,957176.502081933,1943291.05660345,11220510010009,서울특별시_서초구_서초1동
송파구,교습소,빛나라미술교습소,서울특별시 송파구 송파대로32길 15,예능(대),예능(중),"미술1(4주)(주1회, 회90분)",0,20240530,20250831,966147.401256671,1944086.92054204,11240650010904,서울특별시_송파구_가락본동
마포구,학원,노블온더힐학원,서울특별시 마포구 월드컵로36길 40,입시.검정 및 보습,,,328,20240523,20241006,947459.850331905,1952211.54425829,11140730020023,서울특별시_마포구_성산2동
은평구,학원,독수리에듀학원,서울특별시 은평구 진관2로 19,입시.검정 및 보습,,,380,20240531,20240609,948791.327322503,1959644.39472017,11120710010005,서울특별시_은평구_진관동
중랑구,교습소,재승쌤수학교습소,서울특별시 중랑구 봉화산로 144,입시.검정 및 보습,,,0,20240603,20240609,963823.036464081,1956134.13673696,11070590010302,서울특별시_중랑구_상봉1동
중랑구,학원,하이파이브미술학원,서울특별시 중랑구 용마산로115길 108,예능(대),예능(중),미술,0,20240603,20250615,964174.076883934,1955484.50900006,11070730020017,서울특별시_중랑구_망우본동
중랑구,학원,애니하이만화학원,서울특별시 중랑구 용마산로115길 108,기타(대),기타(중),만화,0,20240603,20250615,964174.076883934,1955484.50900006,11070730020017,서울특별시_중랑구_망우본동
강남구,교습소,압구정폴리나구독영어교습소,서울특별시 강남구 논현로175길 64,입시.검정 및 보습,,,0,20240603,20240609,957919.054105616,1947323.38697222,11230510020005,서울특별시_강남구_신사동
강남구,교습소,아트크레오도곡1호점미술교습소,서울특별시 강남구 남부순환로365길 49,예능(대),,,0,20240603,20260426,959335.136339638,1943357.37618736,11230660020007,서울특별시_강남구_도곡1동
도봉구,교습소,소리울기타교습소,서울특별시 도봉구 도봉로180나길 41,예능(대),예능(중),기타기초,0,20240603,20250601,960313.173654557,1965073.57884442,11100650010001,서울특별시_도봉구_도봉2동
마포구,학원,벼랑영어원격학원,서울특별시 마포구 월드컵북로2길 11,국제화,,,0,20240603,20241215,948908.274627059,1950910.35079292,11140660010002,서울특별시_마포구_서교동
노원구,학원,힐링댄스스포츠학원,서울특별시 노원구 상계로 135,기예(대),,,0,20240605,20240609,962029.560454952,1962197.81128394,11110660010003,서울특별시_노원구_상계2동
관악구,학원,?수학학원,서울특별시 관악구 은천로 95,입시.검정 및 보습,,,584,20240607,20260201,951015.255275097,1943263.69819662,11210780010001,서울특별시_관악구_은천동
강동구,학원,제이(J)실용음악학원,서울특별시 강동구 구천면로98길 12,예능(대),,,100,20240603,20250622,970943.27879063,1950147.64545275,11250760010009,서울특별시_강동구_상일1동
동작구,학원,윌비스경찰학원,서울특별시 동작구 노량진로 134,인문사회(대),인문사회(중),성인고시,590,20240607,20250713,950588.351215805,1946156.30898221,11200720020020,서울특별시_동작구_노량진1동
성동구,교습소,하루음악교습소,서울특별시 성동구 독서당로 187,예능(대),,,0,20240605,20240609,956880.524017203,1949372.98406854,11040730010002,서울특별시_성동구_옥수동
성동구,학원,코너스톤영어학원,서울특별시 성동구 독서당로 210,입시.검정 및 보습,,,0,20240605,20240609,957085.169575206,1949449.31515162,11040730010002,서울특별시_성동구_옥수동
강동구,학원,아소비T클래스학원,서울특별시 강동구 동남로81길 50,입시.검정 및 보습,,,70,20240604,20260201,969457.504239399,1951222.02919398,11250550010002,서울특별시_강동구_고덕1동
강남구,학원,대치필3관학원,서울특별시 강남구 삼성로 150,입시.검정 및 보습,보통교과,보습?논술,380,20240610,20260607,962026.873625144,1943972.87196196,11230790050109,서울특별시_강남구_대치2동
중구,학원,시크릿커피학원,서울특별시 중구 퇴계로 258-1,직업기술,산업응용기술,"식음료품(바리스타,소믈리에)",71,20240610,20260201,955884.62598025,1951573.55208708,11020570010007,서울특별시_중구_필동
서초구,학원,어라운드성인피아노학원,서울특별시 서초구 강남대로43길 12,기예(대),,,0,20240610,20240616,958587.877067917,1943260.21505139,11220520020007,서울특별시_서초구_서초2동
강남구,학원,탑아트유학미술학원,서울특별시 강남구 논현로167길 16,예능(대),,,0,20240605,20240908,958197.332187262,1947381.32571072,11230510020006,서울특별시_강남구_신사동
강남구,학원,엠퍼시연기아카데미학원,서울특별시 강남구 논현로72길 29,기예(대),기예(중),"연기(연극,뮤지컬,오페라)",292,20240610,20260621,959484.754691866,1944220.86408883,11230650020004,서울특별시_강남구_역삼2동
영등포구,교습소,드로잉뮤지엄미술교습소,서울특별시 영등포구 당산로44길 3,예능(대),,,0,20240607,20240616,947083.479979154,1948235.49161016,11190560030203,서울특별시_영등포구_당산2동
종로구,학원,매시브경복궁1관학원,서울특별시 종로구 자하문로 30,입시.검정 및 보습,보통교과,보습,90,20240611,20260426,953368.794752573,1953399.30807992,11010530010001,서울특별시_종로구_사직동
마포구,학원,뮤직어게인학원,서울특별시 마포구 성암로15길 30,기예(대),,,48,20240610,20240707,946672.507925242,1953292.83773048,11140740020007,서울특별시_마포구_상암동
송파구,교습소,이오관영어교습소,서울특별시 송파구 마천로5길 16,입시.검정 및 보습,보통교과,"초등영어1(주1회, 회120분)",0,20240610,20260809,967053.089601857,1945648.26604691,11240600010003,서울특별시_송파구_오금동
도봉구,학원,오름학원,서울특별시 도봉구 도봉로136가길 4,입시.검정 및 보습,보통교과,보습?논술,75,20240610,20251123,959563.82527095,1962248.54752871,11100630010010,서울특별시_도봉구_창5동
강서구,교습소,리드인내발산초점독서논술교습소,서울특별시 강서구 강서로46길 47,입시.검정 및 보습,,,0,20240610,20240616,941619.837741175,1950377.84541019,11160740010005,서울특별시_강서구_우장산동
마포구,교습소,청출어람수학교습소,서울특별시 마포구 월드컵로 41-1,입시.검정 및 보습,,,0,20240605,20240616,948046.789258369,1950577.89934185,11140680010002,서울특별시_마포구_합정동
양천구,교습소,율피아노교습소,서울특별시 양천구 목동중앙남로10길 20,예능(대),,,0,20240611,20240616,944122.422898055,1948957.96592622,11150540010022,서울특별시_양천구_목4동
양천구,교습소,책통클럽목동9단지논술교습소,서울특별시 양천구 목동서로 340,입시.검정 및 보습,보통교과,독서논술A반(초등),0,20240611,20260614,943516.372993491,1946794.92731101,11150640010106,서울특별시_양천구_신정1동
은평구,교습소,유승이국어진관국어교습소,서울특별시 은평구 진관3로 21,입시.검정 및 보습,보통교과,고등국어C,0,20240530,20260329,948731.391244761,1960159.7706006,11120710011601,서울특별시_은평구_진관동
강남구,학원,대치무용학원,서울특별시 강남구 역삼로 437,예능(대),,,258,20240610,20241215,960646.389280802,1944839.55380502,11230630010016,서울특별시_강남구_대치4동
서초구,교습소,반포자이윤샘국어논술교습소,서울특별시 서초구 사평대로45길 10-25,입시.검정 및 보습,,,0,20240610,20240908,957041.933169481,1945372.27248486,11220570010001,서울특별시_서초구_반포1동
노원구,교습소,리드인상계보람독서논술교습소,서울특별시 노원구 노원로34길 98,입시.검정 및 보습,보통교과,초등중등1,0,20240612,20260607,961741.831263557,1962728.06619256,11110690010009,서울특별시_노원구_상계5동
도봉구,교습소,진해진수학교습소,서울특별시 도봉구 해등로16길 48,입시.검정 및 보습,,,0,20240612,20250223,959650.635855054,1961834.7071665,11100630010004,서울특별시_도봉구_창5동
양천구,교습소,뉴진수학교습소,서울특별시 양천구 목동서로 349,입시.검정 및 보습,보통교과,중1수학,0,20240612,20250622,943912.235308505,1946646.62511108,11150690010101,서울특별시_양천구_신정6동
양천구,교습소,그라프수학교습소,서울특별시 양천구 신목로 31,입시.검정 및 보습,,,0,20240612,20240616,944654.11471031,1946749.22121442,11150650010001,서울특별시_양천구_신정2동
양천구,교습소,미래엔영어신월영어교습소,서울특별시 양천구 화곡로3길 4,입시.검정 및 보습,보통교과,초등영어A,0,20240612,20260201,940545.022832199,1949155.20268391,11150610010003,서울특별시_양천구_신월5동
영등포구,교습소,책나무보라매대방초점독서논술교습소,서울특별시 영등포구 신풍로25길 15-11,입시.검정 및 보습,보통교과,EF2독서논술(일90분*주2회*4.2주),0,20240612,20260621,948679.966348967,1944816.8551596,11190680010004,서울특별시_영등포구_신길6동
강남구,학원,시대인재에스(S)관부엉이라이브러리2독서실,서울특별시 강남구 삼성로57길 7,독서실,독서,독서실(일반인),222,20240612,20260705,961147.880422485,1944389.99878352,11230600020001,서울특별시_강남구_대치1동
강남구,학원,에스앤에스아카데미학원,서울특별시 강남구 논현로176길 22,국제화,외국어,외국어,318,20240605,20240714,958499.100773126,1947658.21947586,11230770040005,서울특별시_강남구_압구정동
용산구,교습소,뮤땅스쿨(MutinSchool)미술교습소,서울특별시 용산구 효창원로69길 6,예능(대),예능(중),일반미술 1,0,20240613,20260201,952456.802263173,1949279.29961511,11030580020010,서울특별시_용산구_효창동
은평구,학원,엑시엄학원,서울특별시 은평구 응암로 238,입시.검정 및 보습,,,144,20240603,20240616,948628.499786075,1955006.06948876,11120600010002,서울특별시_은평구_응암2동
강서구,교습소,한우리강서방화논술교습소,서울특별시 강서구 금낭화로 145,입시.검정 및 보습,,,0,20240612,20250126,939321.348721568,1953435.40398039,11160761020003,서울특별시_강서구_방화3동
강서구,학원,태미술학원,서울특별시 강서구 방화동로 120,예능(대),,,0,20240612,20240616,939268.853971187,1952640.96703424,11160700010016,서울특별시_강서구_방화1동
마포구,교습소,젭스영어교습소,서울특별시 마포구 월드컵로25길 69,국제화,외국어,베이직C(초중등),0,20240603,20260426,947352.308438815,1951084.66399113,11140700010005,서울특별시_마포구_망원2동
성동구,학원,압구정국어논술학원,서울특별시 성동구 고산자로6길 40,입시.검정 및 보습,,,0,20240613,20250713,958969.552363668,1951076.43651504,11040560030002,서울특별시_성동구_행당1동
동대문구,학원,서울글로벌아카데미학원,서울특별시 동대문구 홍릉로 28,인문사회(대),인문사회(중),경영,0,20211130,20250525,959799.313834989,1953814.30688583,11060800010014,서울특별시_동대문구_청량리동
중랑구,학원,엠베스트SE학원,서울특별시 중랑구 양원역로10길 3,입시.검정 및 보습,,,0,20240613,20240616,965253.79457813,1956430.56551012,11070730010003,서울특별시_중랑구_망우본동
송파구,교습소,리화실미술교습소,서울특별시 송파구 성내천로 228-1,예능(대),,,0,20240613,20240616,969308.581073894,1944498.55506091,11240560010015,서울특별시_송파구_마천2동
강남구,학원,고수교육학원,서울특별시 강남구 도곡로63길 16,입시.검정 및 보습,보통교과,보습?논술,69,20240613,20250928,960603.400048772,1944399.16506741,11230630010021,서울특별시_강남구_대치4동
강남구,학원,룩스메아(Lux Mea)학원,서울특별시 강남구 선릉로72길 10-12,입시.검정 및 보습,,,0,20240612,20240908,960430.446511498,1944559.33040554,11230630010020,서울특별시_강남구_대치4동
강남구,교습소,이알씨(ERC)영어독서클럽강남자곡디아크점영어교습소,서울특별시 강남구 자곡로11길 28,국제화,외국어,영어1,0,20240612,20260405,965258.149975522,1942329.08231666,11230760020202,서울특별시_강남구_세곡동
양천구,학원,사유아카데미문예창작학원,서울특별시 양천구 목동중앙남로3길 3,입시.검정 및 보습,보통교과,보습?논술,70,20240409,20260301,944112.086079793,1948732.28718714,11150540010021,서울특별시_양천구_목4동
양천구,학원,개선학원,서울특별시 양천구 목동동로 411,입시.검정 및 보습,보통교과,보습?논술,0,20240520,20260705,945420.322001943,1948779.9618328,11150710011101,서울특별시_양천구_목5동
양천구,학원,신월소마학원,서울특별시 양천구 남부순환로 603,입시.검정 및 보습,보통교과,보습?논술,0,20240612,20240616,941736.097699734,1946416.26300742,11150620010005,서울특별시_양천구_신월6동
서대문구,학원,인생뮤직학원,서울특별시 서대문구 신촌로 109,기예(대),기예(중),실용음악(성악),150,20240614,20260426,950374.684121151,1950875.82993856,11130750040001,서울특별시_서대문구_신촌동
관악구,학원,관악지엠에스뉴스터디학원,서울특별시 관악구 양녕로 50,입시.검정 및 보습,보통교과,보습?논술,756,20240617,20260201,951133.266206831,1943170.14908144,11210610010012,서울특별시_관악구_중앙동
관악구,학원,하이뉴스터디학원,서울특별시 관악구 양녕로 30,입시.검정 및 보습,보통교과,보습?논술,510,20240617,20260201,951101.194171078,1942959.97460377,11210610010002,서울특별시_관악구_중앙동
송파구,학원,드로잉스쿨미술학원,서울특별시 송파구 올림픽로4길 48,예능(대),예능(중),미술,160,20240613,20250413,962371.405445262,1945339.16741415,11240780010201,서울특별시_송파구_잠실7동
강북구,교습소,이샘논술교습소,서울특별시 강북구 한천로124길 3,입시.검정 및 보습,,,0,20240614,20241215,958709.503494088,1959819.8978488,11090600020003,서울특별시_강북구_번1동
성동구,학원,책나무왕십리독서논술학원,서울특별시 성동구 왕십리로 293,입시.검정 및 보습,보통교과,보습,0,20240617,20260426,959005.568580032,1951315.93272638,11040560030002,서울특별시_성동구_행당1동
송파구,학원,송파헬리오리드인독서논술학원,서울특별시 송파구 송파대로37길 70,입시.검정 및 보습,보통교과,보습?논술,300,20240620,20250601,965049.50633008,1944562.05328118,11240630020014,서울특별시_송파구_석촌동
중랑구,학원,루카영어학원,서울특별시 중랑구 신내로 62,입시.검정 및 보습,,,0,20240617,20260201,964321.911422075,1956231.2008404,11070690050005,서울특별시_중랑구_신내1동
영등포구,학원,켈스영어학원,서울특별시 영등포구 여의대방로35길 23-6,입시.검정 및 보습,보통교과,보습,0,20240617,20250831,948575.49288434,1944846.44771956,11190680010012,서울특별시_영등포구_신길6동
양천구,교습소,목동수비아메이크업미용교습소,서울특별시 양천구 목동서로 57,기타(대),기타(중),"미용(중,고등)",0,20240618,20260426,945213.586260542,1948784.55213278,11150710011501,서울특별시_양천구_목5동
광진구,교습소,프로영어교습소,서울특별시 광진구 긴고랑로7길 64,입시.검정 및 보습,보통교과,PPE옥스브리지(중등),0,20240618,20260809,962967.157371574,1951939.4675867,11050570010003,서울특별시_광진구_중곡3동
서초구,학원,로고스멘토학원,서울특별시 서초구 서초중앙로24길 11,입시.검정 및 보습,보통교과,보습?논술,188,20240618,20260607,957119.254571252,1944075.38050593,11220540020001,서울특별시_서초구_서초4동
서초구,학원,데이터와사람들빅데이터전문학원,서울특별시 서초구 서초대로54길 34,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",51,20240618,20250824,957231.029891076,1943824.30734112,11220510010005,서울특별시_서초구_서초1동
강남구,학원,디레이블학원,서울특별시 강남구 압구정로34길 11,입시.검정 및 보습,보통교과,보습?논술,136,20240618,20260405,958557.683699739,1947667.19386072,11230770040004,서울특별시_강남구_압구정동
노원구,학원,뮤엠영어쎈수학단비학원,서울특별시 노원구 화랑로51길 38,입시.검정 및 보습,보통교과,보습,0,20240618,20240623,963739.793362952,1958467.69594295,11110560010002,서울특별시_노원구_공릉2동
동작구,학원,스터디-에드(study-add)학원,서울특별시 동작구 국사봉길 12,입시.검정 및 보습,보통교과,보습,210,20240618,20260607,949501.305093778,1944514.45854161,11200700010002,서울특별시_동작구_신대방2동
동작구,학원,톤음악학원,서울특별시 동작구 동작대로7길 70,기예(대),기예(중),실용음악(성악),390,20240619,20240623,953918.888860183,1942210.29672315,11200630010021,서울특별시_동작구_사당1동
용산구,교습소,리딩우즈영어교습소,서울특별시 용산구 후암로 42-2,입시.검정 및 보습,보통교과,초등영어 A,0,20240619,20250209,953852.699432522,1950181.35528571,11030510010027,서울특별시_용산구_후암동
동대문구,교습소,다다르다미술교습소,서울특별시 동대문구 왕산로 186,예능(대),,,0,20240618,20240623,959751.899977231,1953430.17840456,11060830010031,서울특별시_동대문구_전농1동
영등포구,학원,뷰티에스코리아아카데미(Beauty S Korea Academy)학원,서울특별시 영등포구 도신로 225,직업기술,산업응용기술,이?미용,0,20240619,20250330,948398.327455419,1946032.32415712,11190730010025,서울특별시_영등포구_영등포본동
마포구,학원,로렌스빌아카데미원격학원,서울특별시 마포구 와우산로 111,국제화,,,0,20240618,20241215,949276.166949617,1950611.67758562,11140660030009,서울특별시_마포구_서교동
동대문구,학원,정명학원,서울특별시 동대문구 이문로9길 105-13,입시.검정 및 보습,,,0,20240618,20250518,960860.724736145,1955289.78770556,11060890020023,서울특별시_동대문구_이문1동
강남구,학원,클레버댄스아카데미학원,서울특별시 강남구 압구정로34길 14,기타(대),,,0,20240619,20240908,958522.647007672,1947647.51738188,11230770040005,서울특별시_강남구_압구정동
광진구,학원,제이미영어학원,서울특별시 광진구 군자로 83,입시.검정 및 보습,보통교과,보습,0,20240619,20250810,962096.909616171,1950227.23622786,11050540010008,서울특별시_광진구_군자동
양천구,학원,목동소마센터학원,서울특별시 양천구 목동서로 67,입시.검정 및 보습,보통교과,보습?논술,0,20240614,20251005,945095.91009802,1948747.38837142,11150710011501,서울특별시_양천구_목5동
송파구,학원,수학의봄수학원,서울특별시 송파구 동남로 202,입시.검정 및 보습,보통교과,보습,284,20240621,20260607,967388.738616398,1944081.72060505,11240670020007,서울특별시_송파구_가락2동
구로구,학원,예빛미술학원,서울특별시 구로구 개봉로16길 26,예능(대),예능(중),미술,0,20240620,20260301,943219.057582053,1943608.5912328,11170650010023,서울특별시_구로구_개봉3동
은평구,학원,폴스타영수학원,서울특별시 은평구 서오릉로 24-1,입시.검정 및 보습,보통교과,보습,360,20240611,20260201,949322.535743393,1956150.17678058,11120510010015,서울특별시_은평구_녹번동
영등포구,학원,"발레브레스(Ballet Breath), 이화발레학원",서울특별시 영등포구 국제금융로8길 34,기예(대),기예(중),"무용(전통무용,현대무용)",0,20240617,20241215,949386.808291517,1946926.12308876,11190540020001,서울특별시_영등포구_여의동
마포구,교습소,아트피오레미술교습소,서울특별시 마포구 와우산로19길 6-5,예능(대),,,0,20240620,20240908,949017.811434916,1950396.00732058,11140660030009,서울특별시_마포구_서교동
마포구,학원,피터캣클럽원격학원,서울특별시 마포구 마포대로 15,국제화,,,0,20240621,20240714,950880.23859274,1948960.14862328,11140590010007,서울특별시_마포구_용강동
성동구,교습소,북클리(Bookly)어린이영어교습소,서울특별시 성동구 마장로 137,국제화,외국어,Novel study I,0,20240621,20260802,957996.379142712,1952257.93142638,11040710010105,서울특별시_성동구_왕십리도선동
송파구,교습소,생각하다논술교습소,서울특별시 송파구 올림픽로 145,입시.검정 및 보습,,,0,20240621,20250810,963504.139481573,1945935.55484458,11240790010127,서울특별시_송파구_잠실2동
송파구,교습소,윤선생우리집앞영어잠실송전초영어교습소,서울특별시 송파구 석촌호수로 144,입시.검정 및 보습,,,0,20240621,20250727,964028.413816387,1945377.48002517,11240640010008,서울특별시_송파구_삼전동
강남구,학원,브레인밸리특목관학원,서울특별시 강남구 삼성로72길 9,입시.검정 및 보습,보통교과,보습?논술,876,20240620,20240707,961098.329725586,1944910.59036099,11230790020009,서울특별시_강남구_대치2동
은평구,학원,바른글리드인독서논술국어응암센터학원,서울특별시 은평구 연서로4길 2,입시.검정 및 보습,보통교과,보습?논술,624,20240621,20250803,948464.225524959,1956040.58375727,11120740010004,서울특별시_은평구_역촌동
동작구,학원,에듀플렉스에듀코치개별지도서울대방학원,서울특별시 동작구 여의대방로 184,입시.검정 및 보습,보통교과,보습,320,20240621,20250622,948902.54131183,1945046.28489222,11200680020013,서울특별시_동작구_대방동
양천구,학원,에듀메이트학원,서울특별시 양천구 목동동로8길 17,입시.검정 및 보습,보통교과,보습?논술,0,20240617,20260426,944434.519080965,1946625.13585058,11150650010007,서울특별시_양천구_신정2동
성북구,교습소,쟈니더그레잇(Johnny the Great)영어교습소,서울특별시 성북구 동소문로 248,입시.검정 및 보습,,,0,20240620,20240623,957880.996403296,1956012.61440972,11080660050103,서울특별시_성북구_길음1동
양천구,교습소,제프리색소폰교습소,서울특별시 양천구 목동중앙북로1길 9,예능(대),,,0,20240621,20240623,943830.28779799,1950164.8252866,11150530010601,서울특별시_양천구_목3동
구로구,교습소,인스카이수학교습소,서울특별시 구로구 서해안로 2098,입시.검정 및 보습,보통교과,초등수학(일94분*주3회*4.2주),0,20240621,20260712,940161.907690334,1942529.25622907,11170740020003,서울특별시_구로구_항동
영등포구,교습소,"아워스,드로잉(Ours, Drawing)미술교습소",서울특별시 영등포구 도림로 268-2,예능(대),예능(중),미술A(일60분*주1회*4.2주),0,20240621,20240908,947411.177742921,1944919.0157216,11190670010001,서울특별시_영등포구_신길5동
강동구,교습소,강일줄리어드음악교습소,서울특별시 강동구 상일로 74,예능(대),,,0,20240617,20251214,971195.935563398,1950543.20279251,11250770020111,서울특별시_강동구_상일2동
강동구,교습소,하연과학고래힐점과학교습소,서울특별시 강동구 아리수로50길 50,입시.검정 및 보습,보통교과,"초등과학A(주1회, 회60분})",0,20240619,20250406,969167.520540589,1951142.67999174,11250550010612,서울특별시_강동구_고덕1동
강동구,교습소,스마트해법수학강동매직수학교습소,서울특별시 강동구 천중로 250,입시.검정 및 보습,,,0,20240617,20250608,968905.270183313,1949068.79503206,11250740020046,서울특별시_강동구_길동
강서구,교습소,마곡채원수학교습소,서울특별시 강서구 마곡중앙1로 20,입시.검정 및 보습,보통교과,초등수학1,0,20240621,20260329,940357.907810708,1951241.07101008,11160670020302,서울특별시_강서구_발산1동
중랑구,교습소,조이오브잉글리쉬영어교습소,서울특별시 중랑구 상봉중앙로1길 54,국제화,,,0,20240624,20240707,963636.808118782,1955554.14838339,11070590010901,서울특별시_중랑구_상봉1동
관악구,학원,애니하이웹툰만화학원,서울특별시 관악구 남부순환로 1761,예능(대),,,300,20240625,20250706,951019.388296309,1942700.18420848,11210780020003,서울특별시_관악구_은천동
강남구,학원,이디비(EDB)어학원,서울특별시 강남구 강남대로92길 13,국제화,국제,어학(성인),2528,20240624,20260802,958318.435343367,1944527.32587278,11230640030001,서울특별시_강남구_역삼1동
구로구,교습소,책통클럽독서논술교습소,서울특별시 구로구 서해안로 2118,입시.검정 및 보습,보통교과,독서논술A(일90분*주2회*4.2주),0,20240625,20260607,940301.544163455,1942655.75108716,11170740020003,서울특별시_구로구_항동
양천구,학원,북극성미술학원,서울특별시 양천구 목동서로 349,예능(대),,,0,20240624,20251102,943912.235308505,1946646.62511108,11150690010101,서울특별시_양천구_신정6동
성동구,교습소,이지스트링음악교습소,서울특별시 성동구 고산자로10길 22,예능(대),예능(중),초급,0,20240625,20260215,959046.967144904,1951141.46960618,11040560030001,서울특별시_성동구_행당1동
동대문구,교습소,생크수학교습소,서울특별시 동대문구 왕산로 186,입시.검정 및 보습,보통교과,수학 초등A,0,20240624,20250518,959751.899977231,1953430.17840456,11060830010031,서울특별시_동대문구_전농1동
