field_1,field_2,field_3,field_4
2024,마라0062,in_age_018,5
2024,마라0062,in_age_019,0
2024,마라0062,in_age_034,5
2024,마라0062,in_age_035,8
2024,마라0062,in_age_036,5
2024,마라0062,in_age_037,8
2024,마라0062,in_age_038,0
2024,마라0062,in_age_039,8
2024,마라0062,in_age_040,8
2024,마라0062,in_age_041,18
2024,마라0062,in_age_042,13
2024,마라0062,in_age_043,18
2024,마라0062,in_age_044,13
2024,마라0062,in_age_045,8
2024,마라0062,in_age_046,5
2024,마라0062,in_age_047,5
2024,마라0062,in_age_048,5
2024,마라0062,in_age_064,5
2024,마라0062,in_age_065,5
2024,마라0062,in_age_066,5
2024,마라0062,in_age_067,5
2024,마라0062,in_age_068,5
2024,마라0062,in_age_069,5
2024,마라0062,in_age_070,5
2024,마라0062,in_age_071,13
2024,마라0062,in_age_072,13
2024,마라0062,in_age_073,8
2024,마라0062,in_age_074,8
2024,마라0062,in_age_075,8
