field_1,field_2,field_3,field_4
"2024",마라2088,to_in_001,"13"
"2024",마라2089,to_in_001,"437"
"2024",마라2090,to_in_001,"5039"
"2024",마라2091,to_in_001,"1109"
"2024",마라2092,to_in_001,"540"
"2024",마라2093,to_in_001,"147"
"2024",마라2094,to_in_001,"229"
"2024",마라2095,to_in_001,"78"
"2024",마라2096,to_in_001,"213"
"2024",마라2097,to_in_001,"18"
"2024",마라2098,to_in_001,"125"
"2024",마라2099,to_in_001,"144"
"2024",마라2166,to_in_001,"0"
"2024",마라2169,to_in_001,"578"
"2024",마라2170,to_in_001,"0"
"2024",마라2172,to_in_001,"47"
"2024",마라2173,to_in_001,"656"
"2024",마라2174,to_in_001,"833"
"2024",마라2175,to_in_001,"191"
"2024",마라2176,to_in_001,"8"
"2024",마라2177,to_in_001,"102"
"2024",마라2178,to_in_001,"335"
"2024",마라2179,to_in_001,"83"
"2024",마라2180,to_in_001,"123"
"2024",마라2181,to_in_001,"168"
"2024",마라2182,to_in_001,"0"
"2024",마라2183,to_in_001,"13"
"2024",마라2184,to_in_001,"7187"
"2024",마라2185,to_in_001,"214"
"2024",마라2186,to_in_001,"4466"
"2024",마라2187,to_in_001,"78"
"2024",마라2189,to_in_001,"78"
"2024",마라2190,to_in_001,"193"
"2024",마라2191,to_in_001,"78"
"2024",마라2192,to_in_001,"308"
"2024",마라2193,to_in_001,"5196"
"2024",마라2194,to_in_001,"5558"
"2024",마라2195,to_in_001,"279"
"2024",마라2196,to_in_001,"92"
"2024",마라2198,to_in_001,"436"
"2024",마라2199,to_in_001,"193"
"2024",마라2273,to_in_001,"88"
"2024",마라2274,to_in_001,"93"
"2024",마라2275,to_in_001,"360"
"2024",마라2276,to_in_001,"158"
"2024",마라2277,to_in_001,"68"
"2024",마라2278,to_in_001,"524"
"2024",마라2279,to_in_001,"558"
"2024",마라2280,to_in_001,"63"
"2024",마라2281,to_in_001,"13"
"2024",마라2282,to_in_001,"54"
"2024",마라2283,to_in_001,"5"
"2024",마라2284,to_in_001,"3204"
"2024",마라2287,to_in_001,"133"
"2024",마라2288,to_in_001,"23"
"2024",마라2289,to_in_001,"323"
"2024",마라2290,to_in_001,"503"
"2024",마라2291,to_in_001,"377"
"2024",마라2292,to_in_001,"839"
"2024",마라2293,to_in_001,"12637"
