"X2","X4_합"
"라마9014",27
"라마9015",26
"라마9016",13
"라마9017",47
"라마9018",13
"라마9019",21
"라마9020",49
"라마9021",41
"라마9023",21
"라마9024",8
"라마9025",82
"라마9026",132
"라마9027",1264
"라마9028",255
"라마9029",38
"라마9030",5
"라마9031",31
"라마9032",31
"라마9033",18
"라마9034",8
"라마9035",8
"라마9036",0
"라마9037",13
"라마9041",5
"라마9043",0
"라마9044",8
"라마9045",15
"라마9046",5
"라마9047",5
"라마9050",49
"라마9051",36
"라마9054",0
"라마9055",24
"라마9056",379
"라마9057",1912
"라마9058",0
"라마9059",5
"라마9060",13
"라마9061",13
"라마9062",8756
"라마9063",218
"라마9064",1968
"라마9065",137
"라마9066",0
"라마9067",21
"라마9068",13
"라마9069",36
"라마9070",15
"라마9071",35
"라마9073",21
"라마9074",5
"라마9075",5
"라마9076",0
"라마9077",5
"라마9082",0
"라마9084",18
"라마9088",13
"라마9089",39
"라마9090",26
"라마9091",21
"라마9092",21
"라마9093",17
"라마9094",21
"라마9095",5
"라마9096",16
"라마9097",5
"라마9100",37
"라마9101",13
"라마9102",122
"라마9103",23
"라마9104",0
"라마9105",74
"라마9106",26
"라마9109",0
"라마9110",164
"라마9112",64
"라마9113",46
"라마9115",45
"라마9116",33
"라마9118",13
"라마9119",0
"라마9120",21
"라마9121",114
"라마9122",44
"라마9123",50
"라마9124",19
"라마9125",36
"라마9126",29
"라마9127",181
"라마9128",0
"라마9129",43
"라마9130",34
"라마9131",104
"라마9132",18
"라마9133",5
"라마9135",5
"라마9136",21
"라마9138",18
"라마9139",13
"라마9146",0
"라마9150",5
"라마9151",0
"라마9155",13
"라마9156",71
"라마9157",3211
"라마9158",0
"라마9159",5
"라마9160",15
"라마9161",311
"라마9162",10563
"라마9163",1515
"라마9169",27
"라마9170",10
"라마9171",15
"라마9172",0
"라마9173",5
"라마9174",13
"라마9175",16
"라마9176",5
"라마9179",20
"라마9181",5
"라마9182",37
"라마9183",36
"라마9184",5
"라마9188",5
"라마9189",31
"라마9190",46
"라마9191",0
"라마9192",19
"라마9194",10
"라마9195",5
"라마9196",23
"라마9197",0
"라마9198",13
"라마9200",23
"라마9201",326
"라마9202",196
"라마9203",42
"라마9204",0
"라마9205",31
"라마9206",78
"라마9207",5
"라마9208",45
"라마9211",5
"라마9212",21
"라마9213",5
"라마9214",38
"라마9215",138
"라마9216",92
"라마9217",10
"라마9218",24
"라마9219",104
"라마9221",48
"라마9222",5
"라마9227",0
"라마9231",21
"라마9232",34
"라마9234",21
"라마9235",5
"라마9236",5
"라마9237",28
"라마9238",16
"라마9239",18
"라마9240",23
"라마9255",65
"라마9256",18
"라마9257",3622
"라마9258",107
"라마9259",2246
"라마9260",627
"라마9261",145
"라마9262",6690
"라마9263",851
"라마9264",115
"라마9265",55
"라마9267",31
"라마9269",5
"라마9270",10
"라마9271",5
"라마9273",8
"라마9278",21
"라마9281",13
"라마9283",5
"라마9285",5
"라마9289",18
"라마9290",8
"라마9291",13
"라마9292",13
"라마9293",16
"라마9294",25
"라마9296",21
"라마9297",21
"라마9300",166
"라마9301",23
"라마9302",37
"라마9304",21
"라마9305",36
"라마9306",26
"라마9307",21
"라마9308",34
"라마9309",15
"라마9310",29
"라마9311",0
"라마9312",5
"라마9313",49
"라마9314",35
"라마9316",29
"라마9317",109
"라마9318",735
"라마9319",6
"라마9321",18
"라마9322",21
"라마9330",27
"라마9332",21
"라마9334",10
"라마9337",0
"라마9341",5
"라마9354",0
"라마9355",5
"라마9356",2184
"라마9357",8962
"라마9358",2361
"라마9359",5778
"라마9360",5194
"라마9361",817
"라마9362",2621
"라마9363",410
"라마9364",0
"라마9365",71
"라마9367",108
"라마9368",424
"라마9369",82
"라마9370",516
"라마9371",1398
"라마9373",5
"라마9375",10
"라마9377",18
"라마9378",24
"라마9379",13
"라마9380",13
"라마9381",0
"라마9382",13
"라마9383",0
"라마9384",15
"라마9385",13
"라마9386",10
"라마9387",18
"라마9388",27
"라마9389",13
"라마9390",42
"라마9391",15
"라마9392",21
"라마9394",8
"라마9398",5
"라마9399",8
"라마9400",508
"라마9401",0
"라마9402",51
"라마9403",32
"라마9404",34
"라마9405",25
"라마9406",28
"라마9407",26
"라마9408",64
"라마9410",13
"라마9411",29
"라마9412",30
"라마9413",10
"라마9414",39
"라마9415",36
"라마9416",32
"라마9417",0
"라마9418",19
"라마9422",28
"라마9423",10
"라마9424",5
"라마9430",5
"라마9431",23
"라마9432",16
"라마9433",0
"라마9434",18
"라마9440",0
"라마9446",0
"라마9454",26
"라마9455",5
"라마9456",83
"라마9457",4740
"라마9458",4097
"라마9459",3167
"라마9460",3775
"라마9461",2102
"라마9462",3761
"라마9463",4745
"라마9464",422
"라마9465",496
"라마9466",48
"라마9467",1711
"라마9468",0
"라마9469",4370
"라마9470",2296
"라마9471",5070
"라마9472",1665
"라마9473",91
"라마9474",15
"라마9475",75
"라마9476",122
"라마9477",115
"라마9478",18
"라마9479",26
"라마9481",18
"라마9484",5
"라마9486",0
"라마9489",16
"라마9490",5
"라마9492",0
"라마9496",0
"라마9497",8
"라마9500",26
"라마9502",0
"라마9503",10
"라마9505",0
"라마9507",0
"라마9508",0
"라마9509",0
"라마9510",8
"라마9511",10
"라마9512",13
"라마9513",0
"라마9514",10
"라마9515",33
"라마9516",46
"라마9517",0
"라마9519",26
"라마9522",5
"라마9523",10
"라마9524",29
"라마9525",13
"라마9530",0
"라마9531",0
"라마9533",13
"라마9536",0
"라마9537",0
"라마9538",65
"라마9539",21
"라마9541",16
"라마9547",29
"라마9549",15
"라마9550",18
"라마9551",16
"라마9557",3698
"라마9558",43
"라마9559",2411
"라마9560",2301
"라마9561",531
"라마9562",1319
"라마9563",3919
"라마9564",1799
"라마9565",2535
"라마9566",801
"라마9567",18
"라마9568",223
"라마9570",3616
"라마9571",5524
"라마9572",1836
"라마9573",688
"라마9574",52
"라마9575",8
"라마9576",69
"라마9577",56
"라마9578",5
"라마9581",10
"라마9592",5
"라마9593",8
"라마9596",26
"라마9597",18
"라마9599",52
"라마9603",0
"라마9605",10
"라마9606",13
"라마9607",5
"라마9608",40
"라마9609",5
"라마9610",41
"라마9612",10
"라마9613",18
"라마9614",13
"라마9616",31
"라마9617",0
"라마9619",44
"라마9625",0
"라마9626",5
"라마9629",21
"라마9630",31
"라마9631",0
"라마9632",5
"라마9633",8
"라마9636",22
"라마9637",21
"라마9639",13
"라마9641",5
"라마9642",5
"라마9644",33
"라마9645",5
"라마9646",5
"라마9647",13
"라마9648",0
"라마9650",5
"라마9651",8
"라마9652",10
"라마9653",5
"라마9659",166
"라마9660",2469
"라마9661",3122
"라마9662",1923
"라마9663",2981
"라마9664",3864
"라마9665",4300
"라마9666",2039
"라마9667",32
"라마9668",10
"라마9669",18
"라마9671",5
"라마9672",32
"라마9673",171
"라마9674",13
"라마9676",32
"라마9677",10
"라마9680",5
"라마9681",5
"라마9689",5
"라마9691",29
"라마9692",37
"라마9693",22
"라마9696",10
"라마9697",10
"라마9698",8
"라마9699",8
"라마9703",13
"라마9704",13
"라마9705",25
"라마9706",10
"라마9707",5
"라마9708",5
"라마9709",18
"라마9710",60
"라마9711",26
"라마9712",10
"라마9713",10
"라마9714",0
"라마9715",31
"라마9717",13
"라마9728",8
"라마9729",0
"라마9732",13
"라마9734",10
"라마9735",13
"라마9736",13
"라마9737",31
"라마9738",10
"라마9741",10
"라마9742",10
"라마9744",26
"라마9745",0
"라마9746",65
"라마9747",27
"라마9748",0
"라마9750",5
"라마9751",5
"라마9753",0
"라마9754",5
"라마9760",1870
"라마9761",3134
"라마9762",2694
"라마9763",2896
"라마9764",1614
"라마9765",2943
"라마9766",1834
"라마9767",253
"라마9768",241
"라마9769",98
"라마9772",586
"라마9773",593
"라마9774",26
"라마9775",10
"라마9776",10
"라마9778",0
"라마9779",8
"라마9780",76
"라마9784",18
"라마9785",5
"라마9788",5
"라마9789",26
"라마9790",53
"라마9791",31
"라마9792",10
"라마9793",26
"라마9794",10
"라마9795",44
"라마9796",29
"라마9798",71
"라마9801",5
"라마9802",10
"라마9803",13
"라마9804",47
"라마9805",27
"라마9806",13
"라마9807",31
"라마9809",13
"라마9811",41
"라마9812",18
"라마9813",13
"라마9816",39
"라마9817",21
"라마9818",5
"라마9819",5
"라마9821",8
"라마9822",23
"라마9833",0
"라마9834",0
"라마9835",25
"라마9836",26
"라마9837",0
"라마9841",0
"라마9843",13
"라마9844",31
"라마9845",5
"라마9846",13
"라마9847",28
"라마9853",5
"라마9854",5
"라마9855",30
"라마9860",1467
"라마9861",1709
"라마9862",1960
"라마9863",1313
"라마9864",638
"라마9865",1795
"라마9866",5240
"라마9867",2807
"라마9868",15
"라마9869",21
"라마9870",118
"라마9871",13
"라마9872",8
"라마9873",0
"라마9874",8
"라마9875",26
"라마9878",8
"라마9879",57
"라마9880",8
"라마9883",13
"라마9884",13
"라마9886",0
"라마9887",13
"라마9888",44
"라마9893",5
"라마9894",21
"라마9895",32
"라마9898",13
"라마9899",26
"라마9900",47
"라마9901",52
"라마9902",46
"라마9903",13
"라마9904",13
"라마9905",62
"라마9907",10
"라마9908",26
"라마9909",66
"라마9910",41
"라마9911",0
"라마9912",16
"라마9913",5
"라마9914",21
"라마9915",65
"라마9916",179
"라마9917",23
"라마9919",8
"라마9920",21
"라마9921",18
"라마9922",16
"라마9923",13
"라마9924",5
"라마9926",5
"라마9928",5
"라마9930",13
"라마9935",10
"라마9936",0
"라마9937",41
"라마9938",44
"라마9939",73
"라마9940",10
"라마9941",44
"라마9942",18
"라마9943",10
"라마9945",22
"라마9947",22
"라마9954",26
"라마9955",10
"라마9959",33
"라마9960",3428
"라마9961",1526
"라마9962",2024
"라마9963",835
"라마9964",987
"라마9965",2169
"라마9966",1549
"라마9967",2005
"라마9968",334
"라마9969",15
"라마9970",85
"라마9971",18
"라마9972",5
"라마9975",0
"라마9977",0
"라마9978",35
"라마9979",13
"라마9980",8
"라마9983",10
"라마9985",13
"라마9986",0
"라마9987",8
"라마9988",10
"라마9993",19
"라마9994",10
"라마9995",15
"라마9998",5
"라마9999",34
"마라0035",10
"마라0036",0
"마라0037",22
"마라0041",31
"마라0042",18
"마라0043",46
"마라0045",5
"마라0046",28
"마라0047",13
"마라0048",27
"마라0049",50
"마라0050",21
"마라0051",47
"마라0052",15
"마라0055",540
"마라0060",52
"마라0062",34
"마라0063",0
"마라0075",36
"마라0076",64
"마라0077",0
"마라0078",0
"마라0080",5
"마라0085",5
"마라0086",21
"마라0091",5
"마라0092",45
"마라0095",1413
"마라0096",951
"마라0099",16
"마라0137",15
"마라0138",27
"마라0141",18
"마라0145",5
"마라0146",21
"마라0147",31
"마라0148",136
"마라0149",26
"마라0150",44
"마라0155",1924
"마라0156",205
"마라0159",39
"마라0160",5
"마라0163",32
"마라0174",10
"마라0175",10
"마라0176",13
"마라0177",10
"마라0178",55
"마라0184",0
"마라0185",21
"마라0186",54
"마라0191",101
"마라0194",0
"마라0195",2076
"마라0196",3972
"마라0197",650
"마라0198",15
"마라0199",33
"마라0236",5
"마라0237",48
"마라0245",29
"마라0247",36
"마라0254",949
"마라0255",1643
"마라0256",8
"마라0257",341
"마라0258",26
"마라0259",45
"마라0262",0
"마라0263",43
"마라0265",18
"마라0266",18
"마라0267",39
"마라0268",13
"마라0275",23
"마라0286",0
"마라0288",0
"마라0289",813
"마라0290",1284
"마라0294",5
"마라0296",899
"마라0297",2812
"마라0299",0
"마라0336",8
"마라0337",0
"마라0338",60
"마라0339",5
"마라0342",0
"마라0344",10
"마라0345",5
"마라0346",23
"마라0347",21
"마라0352",18
"마라0353",34
"마라0354",190
"마라0355",254
"마라0356",2953
"마라0357",5
"마라0359",5
"마라0361",18
"마라0362",39
"마라0363",31
"마라0365",30
"마라0366",18
"마라0367",18
"마라0368",31
"마라0369",5
"마라0374",29
"마라0375",18
"마라0388",13
"마라0389",0
"마라0390",0
"마라0393",0
"마라0394",289
"마라0395",628
"마라0396",4717
"마라0397",457
"마라0398",23
"마라0438",5
"마라0442",47
"마라0443",5
"마라0447",5
"마라0450",18
"마라0451",0
"마라0452",31
"마라0453",21
"마라0455",126
"마라0456",324
"마라0457",70
"마라0458",85
"마라0460",13
"마라0462",26
"마라0463",18
"마라0464",15
"마라0465",29
"마라0466",18
"마라0467",5
"마라0468",16
"마라0469",10
"마라0487",8
"마라0488",0
"마라0490",0
"마라0492",230
"마라0493",211
"마라0494",435
"마라0495",1355
"마라0498",23
"마라0539",10
"마라0543",15
"마라0549",5
"마라0550",24
"마라0551",8
"마라0552",18
"마라0553",18
"마라0554",21
"마라0555",39
"마라0557",26
"마라0558",153
"마라0559",24
"마라0560",54
"마라0561",13
"마라0562",155
"마라0563",230
"마라0564",26
"마라0565",18
"마라0583",309
"마라0584",1238
"마라0585",1523
"마라0586",92
"마라0590",5
"마라0592",1386
"마라0593",5
"마라0594",967
"마라0595",908
"마라0597",5
"마라0598",116
"마라0638",0
"마라0639",40
"마라0645",23
"마라0646",8
"마라0647",32
"마라0656",0
"마라0657",70
"마라0658",36
"마라0659",5
"마라0660",21
"마라0661",20
"마라0662",10
"마라0663",10
"마라0665",10
"마라0666",18
"마라0674",5
"마라0682",10
"마라0683",665
"마라0684",1084
"마라0685",403
"마라0686",0
"마라0689",5
"마라0691",98
"마라0692",765
"마라0693",231
"마라0694",4076
"마라0695",1771
"마라0696",5
"마라0697",36
"마라0698",36
"마라0699",0
"마라0738",28
"마라0747",21
"마라0753",26
"마라0754",0
"마라0757",47
"마라0758",44
"마라0759",13
"마라0760",18
"마라0761",0
"마라0762",13
"마라0766",208
"마라0767",5
"마라0768",18
"마라0769",5
"마라0770",22
"마라0771",55
"마라0784",465
"마라0785",1762
"마라0786",13
"마라0789",0
"마라0790",5
"마라0791",852
"마라0792",1365
"마라0793",1921
"마라0794",2495
"마라0795",580
"마라0798",364
"마라0799",361
"마라0847",5
"마라0849",0
"마라0850",15
"마라0852",283
"마라0853",197
"마라0854",10
"마라0855",774
"마라0856",3457
"마라0857",590
"마라0858",13
"마라0859",13
"마라0862",36
"마라0864",57
"마라0865",36
"마라0866",41
"마라0867",18
"마라0868",8
"마라0869",21
"마라0871",5
"마라0878",5
"마라0884",1045
"마라0885",2035
"마라0888",1737
"마라0889",5
"마라0890",1467
"마라0891",4680
"마라0892",7761
"마라0893",728
"마라0894",205
"마라0898",509
"마라0899",312
"마라0945",0
"마라0946",109
"마라0948",69
"마라0949",49
"마라0950",59
"마라0952",32
"마라0953",29
"마라0954",0
"마라0955",351
"마라0956",1793
"마라0957",21
"마라0958",18
"마라0961",5
"마라0963",5
"마라0964",51
"마라0966",31
"마라0967",31
"마라0968",21
"마라0969",41
"마라0971",46
"마라0979",40
"마라0980",99
"마라0982",228
"마라0983",2497
"마라0984",2445
"마라0985",292
"마라0986",5
"마라0990",1767
"마라0991",11379
"마라0992",2246
"마라0993",105
"마라0998",1276
"마라0999",95
"마라1042",0
"마라1047",18
"마라1048",219
"마라1049",23
"마라1051",13
"마라1056",10
"마라1058",34
"마라1060",34
"마라1061",34
"마라1062",0
"마라1063",61
"마라1064",0
"마라1068",5
"마라1069",10
"마라1070",36
"마라1071",0
"마라1078",23
"마라1079",26
"마라1081",26
"마라1082",15
"마라1083",494
"마라1084",1708
"마라1085",26
"마라1088",0
"마라1090",1216
"마라1091",2202
"마라1097",21
"마라1098",15
"마라1099",68
"마라1144",5
"마라1145",23
"마라1146",5
"마라1149",29
"마라1151",31
"마라1152",861
"마라1153",173
"마라1154",0
"마라1160",24
"마라1161",112
"마라1162",0
"마라1164",23
"마라1170",27
"마라1177",41
"마라1178",91
"마라1179",10
"마라1180",21
"마라1181",0
"마라1182",0
"마라1184",0
"마라1188",8
"마라1197",0
"마라1198",44
"마라1199",10
"마라1245",0
"마라1250",5
"마라1251",5
"마라1252",70
"마라1253",794
"마라1254",990
"마라1255",63
"마라1278",39
"마라1280",42
"마라1281",18
"마라1292",13
"마라1293",10
"마라1294",13
"마라1295",13
"마라1296",94
"마라1297",0
"마라1299",16
"마라1354",115
"마라1355",29
"마라1377",80
"마라1378",52
"마라1379",82
"마라1380",369
"마라1381",10
"마라1392",0
"마라1393",31
"마라1394",91
"마라1395",250
"마라1396",98
"마라1397",63
"마라1398",21
"마라1399",10
"마라1447",5
"마라1479",21
"마라1480",13
"마라1487",0
"마라1488",5
"마라1492",36
"마라1493",19
"마라1494",40
"마라1495",391
"마라1496",31
"마라1497",21
"마라1498",59
"마라1499",0
"마라1579",19
"마라1580",16
"마라1588",5
"마라1592",21
"마라1593",87
"마라1594",36
"마라1595",59
"마라1596",64
"마라1597",5
"마라1598",25
"마라1599",21
"마라1680",92
"마라1681",49
"마라1682",330
"마라1683",36
"마라1687",0
"마라1688",8
"마라1692",16
"마라1694",16
"마라1695",49
"마라1696",18
"마라1697",66
"마라1698",63
"마라1699",0
"마라1779",45
"마라1780",37
"마라1781",49
"마라1782",10
"마라1787",29
"마라1788",5
"마라1789",0
"마라1791",13
"마라1792",23
"마라1797",10
"마라1799",29
"마라1877",0
"마라1878",118
"마라1879",56
"마라1880",5
"마라1886",0
"마라1887",8
"마라1888",13
"마라1889",5
"마라1891",26
"마라1892",13
"마라1893",18
"마라1894",0
"마라1897",0
"마라1898",0
"마라1899",26
"마라1970",5
"마라1971",18
"마라1972",18
"마라1978",13
"마라1979",801
"마라1982",5
"마라1986",10
